Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
delay(3),Chrome 123.0.0.0,,,2024-04-02 15:44:40,2024-04-02 15:44:43,"3,003s",PASSED
"setText(findTestObject(""WIZARD/3Infraestructura/7Motivos/Motivos/span_Motivos(1)/input_Nombre""), ""WC - Baño"")",Chrome 123.0.0.0,Motivo 7,,2024-04-02 15:44:43,2024-04-02 15:44:44,"0,838s",PASSED
"setText(findTestObject(""WIZARD/3Infraestructura/7Motivos/Motivos/span_Motivos(1)/textarea_Descripcion""), ""WC - Baño"")",Chrome 123.0.0.0,,,2024-04-02 15:44:44,2024-04-02 15:44:45,"0,820s",PASSED
"selectOptionByLabel(findTestObject(""WIZARD/3Infraestructura/7Motivos/Motivos/span_Motivos(1)/select_Tipo motivo""), ""Cierre"", false)",Chrome 123.0.0.0,,,2024-04-02 15:44:45,2024-04-02 15:44:45,"0,696s",PASSED
"selectOptionByLabel(findTestObject(""WIZARD/3Infraestructura/7Motivos/Motivos/span_Motivos(1)/select_Tipo Ocio""), ""Receso Laboral"", false)",Chrome 123.0.0.0,,,2024-04-02 15:44:45,2024-04-02 15:44:46,"1,004s",PASSED
"click(findTestObject(""WIZARD/3Infraestructura/7Motivos/Motivos/span_Motivos(1)/img_Nuevo""))",Chrome 123.0.0.0,,,2024-04-02 15:44:46,2024-04-02 15:44:47,"0,437s",PASSED
delay(3),Chrome 123.0.0.0,,,2024-04-02 15:44:47,2024-04-02 15:44:50,"3,009s",PASSED
"setText(findTestObject(""WIZARD/3Infraestructura/7Motivos/Motivos/span_Motivos(1)/input_Nombre""), ""Fin de Jornada"")",Chrome 123.0.0.0,Motivo 8,,2024-04-02 15:44:50,2024-04-02 15:44:51,"0,874s",PASSED
"setText(findTestObject(""WIZARD/3Infraestructura/7Motivos/Motivos/span_Motivos(1)/textarea_Descripcion""), ""Fin de Jornada"")",Chrome 123.0.0.0,,,2024-04-02 15:44:51,2024-04-02 15:44:52,"0,833s",PASSED
"selectOptionByLabel(findTestObject(""WIZARD/3Infraestructura/7Motivos/Motivos/span_Motivos(1)/select_Tipo motivo""), ""Cierre"", false)",Chrome 123.0.0.0,,,2024-04-02 15:44:52,2024-04-02 15:44:52,"0,676s",PASSED
